run	log_F	b1I8_log_P	b1I8_weight	b2F5_log_P	b2F5_weight	b2G8_log_P	b2G8_weight	b2B1_log_P	b2B1_weight	b2G4_log_P	b2G4_weight	b2H8_log_P	b2H8_weight	b2A5_log_P	b2A5_weight	b2G3_log_P	b2G3_weight	b2H3_log_P	b2H3_weight	b2F3_log_P	b2F3_weight	b2G7_log_P	b2G7_weight	b2A6_log_P	b2A6_weight	b2B6_log_P	b2B6_weight	b2B4_log_P	b2B4_weight	b2B2_log_P	b2B2_weight	b2B7_log_P	b2B7_weight	b2B5_log_P	b2B5_weight	b2A2_log_P	b2A2_weight
samp_09	-4.193464924307161		0.0	-2.437541030508287	2.0		0.0		0.0	-0.6811771138961832	1.0	-4.94971895964702	1.0	-4.965078844189105	3.0	-5.28472451386392	1.0	-1.7831645592001768	1.0	-4.23954898594425	1.0	-4.718625076430582	2.0	-7.229002180671573	1.0	-4.482645052003244	2.0		0.0		0.0		0.0		0.0	-5.8590280232312155	3.0
samp_10	-4.557648902399332	-5.099488893100252	1.0	-2.3511965505735084	2.0		0.0	-4.673866875490018	1.0	-0.6196785708730368	1.0		0.0	-4.8625497366921495	1.0	-5.181121657207529	5.0	-1.7071529952774567	1.0	-4.139617848862725	1.0	-4.616946035697484	1.0	-7.1241942982606545	2.0	-4.381374319653637	1.0		0.0	-3.5713554086236146	1.0		0.0		0.0		0.0
samp_11	-3.959099286526618	-5.277802658246247	1.0	-2.496949646123809	1.0	-5.008447069829145	1.0	-4.84924759000917	1.0		0.0		0.0		0.0	-5.3598935827488345	1.0	-1.8330490056960833	1.0	-4.3113361173087705	3.0	-4.7920018078685525	1.0		0.0	-4.555585258781478	2.0	-0.17345962327463788	1.0	-3.74472937316676	1.0	-4.254637356530109	2.0		0.0	-5.933453639373397	2.0
samp_12	-4.365183818177523	-5.152084428678219	1.0		0.0	-4.884291269293027	1.0	-4.725744571734102	4.0		0.0	-4.899498410660592	1.0	-4.914749724267081	2.0	-5.233822718928049	2.0	-1.7468313753532478	1.0		0.0	-4.668746303240843	1.0	-7.176981649040388	1.0		0.0	-0.08627810214550974	1.0	-3.6229928760249512	1.0	-4.132410568337734	1.0		0.0	-5.808819384741815	1.0
samp_13	-4.1348345493957455		0.0	-2.4521836281921683	2.0	-4.952419008909364	1.0	-4.79354615908498	1.0		0.0		0.0	-4.983052698264889	1.0	-5.302923697067673	1.0	-1.7956683941439626	2.0	-4.256985461783097	4.0		0.0		0.0		0.0		0.0	-3.69003764063412	1.0	-4.19961499908287	2.0	-4.725079384136956	2.0	-5.87701201617754	1.0
samp_14	-4.707347741411068	-5.061784394635318	1.0	-2.3185071991971458	2.0		0.0	-4.6366061070410325	2.0	-0.5938560693615326	1.0	-4.810017679804342	2.0		0.0		0.0	-1.6774658630386141	2.0	-4.1029198371153415	5.0		0.0		0.0		0.0		0.0		0.0	-4.043666954836722	3.0		0.0		0.0
samp_15	-4.114241068778867		0.0	-2.4573606796794585	3.0	-4.958803793767706	1.0		0.0	-0.6938148009367758	1.0	-4.97403831797952	1.0	-4.989473791446121	2.0	-5.3094119146275585	1.0	-1.800049545666902	3.0		0.0		0.0		0.0		0.0	-0.141182078299141	1.0	-3.6962865854444487	2.0	-4.205889707212291	2.0	-4.731396624529509	1.0		0.0
samp_16	-4.212523827874508	-5.197048242695978	2.0		0.0	-4.9287535701183565	1.0		0.0	-0.6780844205535641	1.0	-4.9439760409567235	1.0	-4.95932015291045	2.0	-5.278895617530131	1.0		0.0	-4.233958165812089	1.0	-4.712924210592547	2.0		0.0	-4.47697666077186	1.0	-0.12000122210238089	3.0		0.0	-4.176310799497987	1.0	-4.701646090784325	1.0	-5.853267256637957	1.0
samp_17	-3.8051891034005183		0.0	-2.5369322324943195	1.0	-5.060227728735248	1.0	-4.900679950419944	1.0		0.0		0.0	-5.091176572063681	2.0	-5.4126658291720515	1.0	-1.865249834844277	1.0	-4.361347794077084	2.0		0.0		0.0		0.0	-0.20364777214345792	2.0	-3.794916989614396	3.0	-4.305280053020092	2.0		0.0	-5.985902833270127	2.0
samp_18	-3.9793572994958684		0.0	-2.4917362746819247	3.0	-5.0018182262273	1.0		0.0	-0.7143177226236882	2.0	-5.017072153812849	1.0	-5.032590157822856	1.0	-5.353138954835848	1.0	-1.8287675477530945	2.0		0.0	-4.785431334298763	1.0	-7.300531999465402	1.0		0.0		0.0	-3.7382782890358723	2.0	-4.248140264772264	1.0	-4.77394844150004	2.0		0.0
samp_19	-4.1073206143491685		0.0	-2.4591129822298012	2.0		0.0		0.0	-0.6949064677767745	2.0	-4.97619888624048	1.0		0.0	-5.3116076221615645	2.0	-1.8015349028449412	2.0	-4.265279862798457	2.0	-4.744903191876658	1.0	-7.256883720766921	1.0	-4.508781298192808	1.0		0.0		0.0	-4.208021976452043	2.0		0.0	-5.885604035782545	2.0
samp_20	-4.4401155462949315	-5.131059522325742	2.0	-2.378089702523302	2.0	-4.863479320295211	2.0		0.0	-0.6399018421469471	1.0	-4.878683389163686	1.0	-4.893890904606746	1.0	-5.212753207342889	2.0	-1.7312132565503007	1.0	-4.170246547246668	1.0		0.0	-7.155745219077752	2.0	-4.412383311513671	1.0	-0.06949461190692055	1.0		0.0		0.0		0.0	-5.788083908631625	1.0
samp_21	-4.178255976797228	-5.207527727453258	3.0	-2.441332123299937	2.0		0.0		0.0	-0.683596653302662	3.0	-4.954330192726889	4.0		0.0		0.0		0.0	-4.244038755669037	1.0		0.0	-7.233843439818928	2.0		0.0		0.0		0.0	-4.186516293884354	2.0		0.0	-5.863639953273648	1.0
samp_22	-4.410772862985432		0.0	-2.3849515185041037	2.0	-4.871551691853489	3.0	-4.713057315800938	1.0	-0.6449126576532729	1.0	-4.8867562771008535	2.0		0.0	-5.22092064731233	1.0	-1.7373092724954415	1.0	-4.178139114840472	1.0	-4.656079273063564	1.0		0.0	-4.42037663716594	1.0	-0.07607258365402653	2.0	-3.6103903127344195	1.0		0.0		0.0	-5.79611590291831	1.0
samp_23	-3.6151583718399247	-5.398702994526023	3.0		0.0	-5.127389710152187	1.0	-4.967325191485158	1.0		0.0		0.0	-5.158568809255629	1.0		0.0		0.0		0.0	-4.909758271477199	1.0	-7.439440967261683	2.0	-4.6723616512435795	2.0	-0.23779825577542602	3.0		0.0	-4.370664821693588	1.0	-4.897898120737353	3.0		0.0
samp_24	-4.515987663391403	-5.110480510823099	1.0	-2.36061128928673	2.0	-4.843104169517335	2.0	-4.684720672564541	2.0	-0.6268592566198563	2.0	-4.858300181608598	1.0	-4.873465974568545	1.0	-5.192134200722424	2.0	-1.7156153988849872	1.0		0.0	-4.62778523729035	1.0		0.0		0.0		0.0	-3.5821835432037483	1.0	-4.091622458244647	2.0		0.0		0.0
samp_25	-4.040122208442311	-5.251174563719439	1.0	-2.4761623684466816	2.0	-4.982193292596291	4.0		0.0	-0.7052423455391699	2.0	-4.9974323009352	1.0	-5.012905320736877	1.0		0.0		0.0	-4.285895389865941	1.0		0.0		0.0		0.0	-0.156817876613094	1.0	-3.719146945987536	2.0	-4.228883670492244	2.0		0.0	-5.9069689457022925	1.0
samp_26	-3.964670999847242	-5.275948004240167	1.0	-2.495516980856318	1.0	-5.006617921976226	2.0		0.0	-0.7164544996243999	1.0	-5.021875515611946	3.0	-5.037406904515312	1.0	-5.358032358950177	1.0		0.0	-4.309565466226162	1.0		0.0	-7.305714723600075	1.0	-4.553782294666128	1.0	-0.1723352938832336	1.0	-3.742949771823115	1.0	-4.252846354453833	2.0		0.0	-5.931607086887627	1.0
samp_27	-4.489631870836334	-5.117548689796914	2.0		0.0	-4.850102374812497	2.0		0.0		0.0	-4.865299098021181	2.0	-4.880479338428344	1.0		0.0	-1.7210050561539458	4.0	-4.157150419867652	1.0	-4.634746535255405	1.0		0.0	-4.399120326147035	1.0	-0.0583564241342235	2.0		0.0	-4.098561291302555	1.0		0.0	-5.774771590611355	1.0
samp_28	-3.8367756138133755	-5.319380705669119	1.0	-2.5286859596871363	1.0		0.0	-4.88993069184493	1.0		0.0	-5.064680481688641	2.0	-5.080319208071474	2.0	-5.401621317577539	1.0		0.0		0.0	-4.832584813218039	2.0	-7.352320760654745	1.0	-4.595868513203811	2.0		0.0		0.0	-4.294711247167018	1.0	-4.8209649380079815	2.0	-5.9749152870069615	2.0
samp_29	-3.715587718917813		0.0		0.0	-5.091471200534817	1.0	-4.931693178159573	1.0		0.0	-5.106771284283085	2.0		0.0	-5.444555196177889	1.0		0.0		0.0	-4.874227050507286	4.0	-7.398965143735524	1.0	-4.637167285770805	2.0	-0.2202124354612006	1.0	-3.8250266983195624	1.0	-4.335732470659776	1.0	-4.862476432359246	3.0		0.0
samp_30	-4.211647650794546	-5.197315313515093	2.0	-2.4330349513523717	2.0	-4.929013357975195	2.0	-4.770259343432716	1.0	-0.6782247241947403	1.0		0.0		0.0	-5.27916415532023	1.0	-1.7792916177954636	1.0		0.0	-4.713182222327429	1.0	-7.223266155082617	1.0		0.0	-0.12018614093352663	3.0		0.0	-4.176565349307971	1.0	-4.7019022047239	1.0	-5.853534230538627	1.0
samp_31	-3.958664682687213	-5.277957023812379	1.0		0.0		0.0	-4.849400495290425	4.0	-0.7173356512948508	1.0		0.0		0.0		0.0	-1.8331518438034717	1.0	-4.311469632696188	3.0	-4.792167451157745	1.0	-7.307843541555799	1.0	-4.5557193014590736	1.0		0.0	-3.7448755905136863	1.0		0.0	-4.780653423560823	2.0	-5.9336089318638345	2.0
samp_32	-3.759491068696334		0.0		0.0		0.0		0.0	-0.7440751544220824	1.0	-5.09135331579975	2.0	-5.107064986459654	1.0	-5.428821267914841	3.0	-1.8746231228582144	1.0		0.0	-4.858982218994045	1.0	-7.381789623806163	1.0	-4.622050069463398	2.0	-0.21216844691640024	2.0	-3.810192689280632	1.0	-4.3207226526765155	2.0		0.0	-6.00199900246258	1.0
samp_33	-4.430907838447679	-5.1336065296239495	1.0	-2.3802369856927426	2.0	-4.866004395269573	1.0	-4.707532625303748	1.0		0.0	-4.881204140244429	3.0	-4.896419499278212	1.0	-5.215302017010653	2.0		0.0	-4.172716266732124	1.0	-4.6505626242444125	2.0		0.0	-4.4148807205568295	2.0		0.0		0.0	-4.1143105782585785	1.0	-4.639441688175733	1.0		0.0
samp_34	-3.4335682110534984		0.0		0.0	-5.194594950588935	1.0	-5.033925620307015	1.0		0.0	-5.209973740388063	1.0	-5.226019979317465	1.0	-5.550160902578313	1.0	-1.9371630047137407	1.0		0.0	-4.976134042866357	1.0	-7.516836253575329	2.0	-4.738030034710713	1.0	-0.2667336201476039	1.0	-3.9234498946047838	1.0	-4.435722182076831	3.0	-4.964048591824439	2.0	-6.123322416506076	1.0
samp_35	-3.7744915113220503	-5.341166279162254	1.0	-2.544940463594355	1.0	-5.070840402261366	1.0	-4.911225575802185	2.0	-0.7422130195785133	2.0		0.0	-5.101817176163297	3.0		0.0		0.0		0.0		0.0	-7.375972166116836	1.0		0.0	-0.20939844781137681	1.0	-3.805161470388459	2.0	-4.315637298542225	1.0	-4.842128534190261	1.0	-5.996695687336592	2.0
samp_36	-3.832586100522636		0.0	-2.529791592614052	1.0	-5.050826165323222	1.0		0.0		0.0	-5.066105836817244	1.0	-5.081776657979839	2.0	-5.403087088202318	1.0	-1.8596182550116465	1.0	-4.3522916380707715	2.0		0.0	-7.353925413257126	4.0		0.0	-0.1984199166567398	1.0	-3.7858331671811394	2.0	-4.2960960333839076	1.0		0.0	-5.97636269713622	1.0
samp_37	-4.476973738894057	-5.120972388144484	1.0	-2.3695453257273607	2.0	-4.853494761374826	1.0		0.0	-0.6335785723853015	1.0	-4.8686930396955805	1.0	-4.883880036392599	1.0	-5.202646414860732	2.0	-1.723605112468574	3.0	-4.160474605874276	1.0	-4.6381218579999945	1.0	-7.145622206000451	1.0	-4.402484514266366	1.0		0.0		0.0	-4.101924874952091	1.0	-4.62703775291901	1.0		0.0
samp_38	-4.1894241898214		0.0		0.0		0.0		0.0		0.0	-4.950935979468319	1.0	-4.96630435051842	2.0	-5.285965919676567	2.0		0.0	-4.240740196480335	2.0	-4.719838222486475	4.0		0.0	-4.483851873113162	1.0	-0.12501805780113065	2.0	-3.6736670935165727	1.0	-4.1831746719414165	1.0	-4.708537968256732	1.0	-5.860251351655632	1.0
samp_39	-4.102743448175773	-5.231125188153079	2.0	-2.4602696380549207	1.0		0.0	-4.803471211495949	2.0	-0.6956189245389821	1.0		0.0	-4.993058922183806	1.0		0.0	-1.8025074873408926	2.0		0.0	-4.746323284870788	3.0	-7.258402768906028	1.0		0.0		0.0		0.0	-4.209426750844993	2.0	-4.734941730312041	2.0	-5.887043863842994	1.0
samp_40	-3.3228982401507916		0.0		0.0		0.0	-5.075765179231634	2.0	-0.7847186487493192	1.0		0.0	-5.268452034500515	1.0	-5.593592415266362	2.0		0.0		0.0		0.0	-7.566641280716867	3.0	-4.779204827024436	1.0	-0.28243311876599975	2.0		0.0		0.0	-5.00558692701562	2.0	-6.166976096198438	4.0
samp_41	-3.6322272471775867	-5.39242376797547	1.0		0.0		0.0	-4.961204215507662	3.0	-0.7587563432614206	3.0		0.0		0.0	-5.474968143632082	1.0	-1.900071244178171	1.0		0.0		0.0	-7.432445826578836	3.0	-4.666322405292902	2.0	-0.2348908352425175	1.0	-3.853591949418879	1.0	-4.364676703703173	1.0		0.0	-6.048037031646848	1.0
samp_42	-3.7765379328082473	-5.340445652696367	2.0	-2.5444113663157975	1.0	-5.070127593567601	1.0	-4.910509998958995	1.0		0.0	-5.08541882255131	1.0		0.0	-5.4227649718507465	1.0	-1.8711465899203787	1.0	-4.370889548484082	1.0		0.0	-7.375196392118723	3.0		0.0	-0.2090294178351294	1.0		0.0	-4.314941066811349	2.0	-4.841427489905309	1.0	-5.995963912326094	2.0
samp_43	-3.6286411450447127		0.0	-2.5831000021312587	1.0	-5.122510383279738	3.0	-4.9624840373816905	3.0		0.0		0.0	-5.153667829009877	1.0		0.0	-1.9007759833562594	1.0		0.0		0.0	-7.4339145445435735	2.0	-4.667580607724121	1.0		0.0	-3.8548094691465393	2.0	-4.365919658818189	1.0	-4.893085415722617	2.0	-6.049366036739674	1.0
samp_44	-3.9634358262800875	-5.276356618827968	1.0	-2.4958325519890447	1.0	-5.007026116332175	1.0		0.0	-0.716641525878445	3.0	-5.022282849558712	1.0	-5.037815436426202	3.0	-5.358442901974558	1.0		0.0		0.0		0.0	-7.3061492068521465	3.0		0.0	-0.172582302163771	1.0	-3.7433645558805924	1.0		0.0		0.0	-5.932019035072179	2.0
samp_45	-3.844517499205673	-5.3166968882288375	1.0	-2.5266646798650174	3.0	-5.046763317311532	3.0		0.0	-0.7331810313778504	1.0	-5.062039921259778	1.0		0.0	-5.398925362998588	1.0		0.0		0.0		0.0	-7.349421313101342	1.0		0.0	-0.1961239554634616	2.0	-3.781906875419113	1.0	-4.292128811230744	2.0	-4.8183584968760425	2.0		0.0
samp_46	-4.435175511314364	-5.132423496054503	1.0	-2.3792376162172997	2.0	-4.864832527814386	1.0	-4.7063668227696915	4.0	-0.6407466934107973	2.0		0.0		0.0		0.0		0.0	-4.171567989693017	1.0	-4.649400247516566	2.0	-7.157121957884316	1.0	-4.413722767181064	2.0	-0.07059832409976902	1.0		0.0	-4.1131521236541655	1.0		0.0		0.0
samp_47	-3.4978805997089655		0.0		0.0		0.0		0.0	-0.7717945767405985	1.0	-5.1858382511849594	2.0	-5.201810178233022	1.0	-5.525421863023931	1.0	-1.925563595352839	1.0	-4.467104339252148	1.0	-4.952322222720824	1.0	-7.4888140503520315	2.0		0.0	-0.2569366181034044	1.0	-3.900567930397817	2.0	-4.41240914478504	2.0	-4.94031723364749	2.0	-6.0985179166266645	1.0
samp_48	-3.4828703016678073	-5.448353536692561	1.0		0.0	-5.1760868767435895	1.0		0.0	-0.7730905842207116	2.0	-5.191437921235329	2.0		0.0		0.0	-1.9283164426005144	1.0		0.0	-4.957854873498722	2.0	-7.495290252871962	1.0	-4.719956410199496	1.0		0.0	-3.905889239143049	2.0		0.0	-4.94582675272284	2.0	-6.104273605251738	3.0
samp_49	-3.6794861614887684		0.0		0.0	-5.104268571528233	1.0	-4.944393249634799	1.0	-0.753563853198626	3.0	-5.119580960609618	1.0		0.0	-5.4576379763769935	1.0	-1.8907458316515116	1.0	-4.403721637109065	2.0		0.0		0.0	-4.649716283547618	1.0	-0.22668319131219988	1.0	-3.837327255086597	1.0	-4.348197831740335	2.0	-4.875106354885091	1.0	-6.030729547455495	2.0
samp_50	-3.9010674644408723	-5.297325575640855	1.0	-2.511965096941725	2.0	-5.027684164323192	1.0		0.0	-0.7254808972288984	1.0		0.0	-5.058535444525168	1.0	-5.379484208449702	1.0	-1.8452968354761363	1.0		0.0	-4.81106776755792	3.0	-7.328557194763056	1.0		0.0		0.0	-3.763419430899274	1.0	-4.273476830794921	1.0	-4.7995094870379	3.0	-5.9529083545980805	1.0
samp_51	-4.167992805301454		0.0		0.0	-4.942230991544931	1.0	-4.783411006549179	3.0		0.0	-4.957460125215229	2.0	-4.972839992226853	2.0	-5.292586349935011	1.0	-1.7885919853107435	1.0	-4.2470797109758225	1.0	-4.726307492834422	1.0	-7.237123202854054	3.0	-4.490284534005434	1.0		0.0	-3.680047525835494	2.0		0.0		0.0		0.0
samp_52	-3.6180010769852458	-5.397661565734279	1.0	-2.5858805801087117	1.0	-5.126357146539357	2.0		0.0	-0.7602360979368635	1.0	-5.141684775172744	2.0		0.0		0.0	-1.902850192406804	1.0		0.0	-4.908733470899413	1.0	-7.438275741282558	2.0	-4.671349153979204	3.0		0.0	-3.8584912336133876	1.0	-4.3696583708833225	1.0	-4.8968760091919625	1.0	-6.0532938515659005	1.0
samp_53	-3.6186262508262943		0.0	-2.585722445402043	2.0	-5.126129366585869	1.0		0.0	-0.7601985041738237	2.0		0.0	-5.157301576146459	1.0	-5.479993553985237	1.0		0.0	-4.424697337336922	1.0		0.0		0.0	-4.671129365102369	2.0	-0.2372018305791133	3.0	-3.858278330437979	1.0	-4.369439321148802	1.0	-4.896652197080007	1.0	-6.053068003645397	2.0
samp_54	-4.3374570552111305	-5.160033752536028	1.0		0.0	-4.892159551099618	2.0		0.0		0.0	-4.907370723933255	3.0	-4.922636349428441	1.0	-5.241794937544464	2.0		0.0	-4.198282873013214	1.0	-4.676567957741763	3.0	-7.185063127880822	1.0		0.0	-0.09245284341998716	1.0	-3.6307784368567497	1.0		0.0		0.0	-5.816673788032537	2.0
samp_55	-3.7205134087460094	-5.360376297249613	2.0	-2.55907348278727	1.0	-5.0897308147729845	1.0		0.0	-0.7487829124799197	3.0	-5.105034244233715	1.0		0.0		0.0		0.0	-4.389749138267362	1.0	-4.872507820464459	1.0		0.0	-4.635458552219051	2.0	-0.21932723151210243	1.0		0.0	-4.334042505041232	2.0	-4.860763396739113	2.0	-6.015910949908416	1.0
samp_56	-4.317910788415729	-5.165703248193377	2.0	-2.407072114038382	2.0		0.0	-4.73915555299724	4.0		0.0	-4.912974473398356	1.0		0.0		0.0		0.0	-4.203745358536662	2.0		0.0	-7.190827777771531	3.0	-4.446328115065075	1.0	-0.0968008062928798	2.0		0.0		0.0		0.0	-5.822276236069308	1.0
samp_57	-4.280650587068528	-5.176642448702203	2.0		0.0	-4.9085669912412335	2.0		0.0	-0.6668628466282194	2.0	-4.923786371210821	1.0	-4.939090949258156	1.0	-5.258428409129614	2.0		0.0	-4.214292990735037	2.0	-4.692878389770153	1.0		0.0	-4.4570218426837815	1.0	-0.10505242525794356	1.0		0.0		0.0	-4.681648499137173	1.0	-5.833073039415666	2.0
samp_58	-3.4250740164277755	-5.470529759551724	1.0		0.0	-5.19780444814598	1.0	-5.0371017694373705	1.0	-0.7777600577462361	2.0		0.0		0.0	-5.553456521267456	1.0	-1.9386574230987563	1.0	-4.493168302178598	1.0		0.0	-7.520585680631591	2.0	-4.741161275279462	2.0		0.0	-3.92649366848915	2.0	-4.43881572740895	1.0	-4.967203766008569	1.0	-6.126638995753421	2.0
samp_59	-3.7931994996582032	-5.3345795461635825	1.0	-2.540058683233385	3.0	-5.064359109137036	1.0		0.0		0.0		0.0	-5.095323168545301	1.0	-5.416880408849958	2.0	-1.8677329716201436	1.0		0.0		0.0	-7.3688121127712405	1.0		0.0	-0.20590518955652581	2.0	-3.798910131400055	1.0	-4.309315829575393	3.0	-4.835732508098306	2.0		0.0
samp_60	-3.755540646497737		0.0		0.0		0.0	-4.917767442244071	4.0		0.0		0.0	-5.108451499951798	1.0	-5.430234459636284	1.0		0.0	-4.377925768434487	1.0	-4.860360898442643	2.0	-7.383328736530056	1.0		0.0	-0.21292375836251248	1.0	-3.8115273714214024	2.0		0.0	-4.848642911688091	1.0	-6.00339460418188	4.0
samp_61	-3.4947612752628983		0.0	-2.6179566694517944	1.0	-5.171634422673345	1.0		0.0	-0.7720814673689799	1.0		0.0	-5.202978217421772	1.0	-5.526616066705473	2.0	-1.926155090276371	1.0		0.0		0.0	-7.49013803334285	4.0	-4.715630425733419	4.0	-0.25740378967516286	1.0		0.0	-4.413526686986697	1.0	-4.941454035294316	1.0		0.0
samp_62	-4.3185681904959665	-5.165511931777719	1.0		0.0	-4.897575949652301	1.0	-4.73897219804286	1.0	-0.6605326310406698	1.0		0.0	-4.928067177744465	2.0		0.0	-1.7566280860879921	2.0	-4.203566802656749	2.0	-4.681959119544928	2.0		0.0		0.0	-0.09665141185726882	2.0	-3.6361100943362894	1.0		0.0		0.0	-5.822082069949009	3.0
samp_63	-3.9416272056069497	-5.283633545876832	1.0		0.0		0.0	-4.854964999546411	2.0	-0.7197577869731628	2.0	-5.029463342304167	1.0		0.0		0.0	-1.836755694710641	5.0		0.0		0.0		0.0	-4.561241828068819	1.0	-0.1769787357332278	2.0		0.0		0.0	-4.786191351321419	2.0	-5.93927216067496	2.0
samp_64	-4.928284021337948	-5.0112642302881785	5.0	-2.27373936502638	2.0		0.0		0.0		0.0		0.0	-4.774838626747623	2.0	-5.092774541617475	1.0	-1.6361340047795712	1.0	-4.053531642357819	1.0	-4.5297623225082635	2.0	-7.038205973993541	1.0		0.0	0.039199040352488	2.0		0.0	-3.9936779071360013	1.0		0.0		0.0
samp_65	-3.7285736420649735		0.0		0.0	-5.086891199480525	2.0	-4.927145678764756	1.0	-0.7478276281404085	2.0		0.0	-5.117928602208856	1.0	-5.439883055971342	1.0	-1.8809012600236412	1.0	-4.387028321076608	2.0		0.0	-7.393856814857256	1.0		0.0	-0.2178673586135265	1.0	-3.8206161994405896	1.0	-4.331286896322353	2.0	-4.8579664332826455	3.0		0.0
samp_66	-3.990015039483034		0.0	-2.4889979283313943	2.0		0.0	-4.839207813553935	2.0	-0.7127416415497929	1.0	-5.013596657105588	3.0	-5.029107884449107	1.0	-5.349613680305558	2.0	-1.8265096748363012	1.0		0.0		0.0		0.0	-4.545634978570468	1.0		0.0		0.0	-4.244735437041322	2.0	-4.770514759289296	2.0	-5.9232584575804	1.0
