run	log_F	b1I8_log_P	b1I8_weight	b2F5_log_P	b2F5_weight	b2G8_log_P	b2G8_weight	b2B1_log_P	b2B1_weight	b2G4_log_P	b2G4_weight	b2H8_log_P	b2H8_weight	b2A5_log_P	b2A5_weight	b2G3_log_P	b2G3_weight	b2H3_log_P	b2H3_weight	b2F3_log_P	b2F3_weight	b2G7_log_P	b2G7_weight	b2A6_log_P	b2A6_weight	b2B6_log_P	b2B6_weight	b2B4_log_P	b2B4_weight	b2B2_log_P	b2B2_weight	b2B7_log_P	b2B7_weight	b2B5_log_P	b2B5_weight	b2A2_log_P	b2A2_weight
samp_62	-1.8355764078695849		0.0		0.0	-4.843392384878023	3.0		0.0		0.0		0.0	-4.871242842880001	3.0		0.0	-1.709396430328837	2.0		0.0		0.0	-7.634413460826707	2.0	-4.76907111320268	1.0	-0.34028531420160335	5.0	-4.064995455777821	1.0		0.0	-5.02542292113453	1.0		0.0
samp_63	-1.8494154632619977	-5.104222016297793	1.0	-2.4305768809997677	1.0	-4.838267042254912	1.0		0.0	-0.651066112996062	1.0		0.0	-4.866134789141828	1.0	-5.219110857582679	1.0	-1.71031144444781	1.0		0.0	-4.664425132439892	2.0	-7.627138781819089	1.0		0.0	-0.3399025779584947	3.0	-4.060329651602816	1.0	-4.5231377459648	2.0	-5.020085158005763	1.0	-6.099751962573755	1.0
samp_64	-1.8373614266580132	-5.108827185669688	2.0		0.0	-4.842729542051951	1.0	-4.723218585056799	1.0	-0.6508170292238004	1.0		0.0	-4.870584816376865	2.0	-5.22378131716614	1.0	-1.70951654861005	2.0		0.0		0.0	-7.6334756965836155	1.0		0.0	-0.340240096630798	1.0	-4.064394628594617	2.0	-4.527499073914085	4.0		0.0		0.0
samp_65	-1.9352795452308118	-5.071181060688067	1.0		0.0		0.0	-4.687631573485372	1.0	-0.6526888475958726	1.0		0.0	-4.834194393937154	1.0	-5.185582452161437	1.0	-1.7154182383624537	3.0	-4.197961067752443	1.0	-4.633632950168587	2.0	-7.582340724894822	1.0		0.0	-0.33737350330403154	1.0	-4.031063939815552	1.0	-4.4918057600435235	1.0	-4.98675826487503	2.0	-6.063362701832388	1.0
samp_66	-2.0100384257493484	-5.042184019404057	1.0	-2.4257762839189927	1.0		0.0	-4.66011500431503	4.0		0.0		0.0	-4.806105680780931	2.0	-5.156186594654234	1.0		0.0	-4.17342318944108	1.0	-4.606490724459064	1.0	-7.543625439948824	1.0	-4.70336668584574	2.0	-0.3348626888174803	1.0	-4.005152700412927	1.0	-4.464202253337411	1.0	-4.95751317864526	1.0		0.0
samp_67	-1.8659808273862228	-5.097865842845605	3.0	-2.430354316944037	2.0	-4.832107262552514	1.0		0.0	-0.65138824579694	2.0		0.0	-4.859998497058931	2.0		0.0		0.0	-4.220303170372388	1.0		0.0	-7.618485210166423	1.0	-4.757727876693894	2.0		0.0		0.0	-4.517122975987215	1.0	-5.013675273796969	3.0		0.0
samp_68	-1.94129500825195		0.0	-2.428516328612833	2.0		0.0		0.0	-0.6527901046211899	2.0	-4.764078761335176	1.0	-4.831941266870166	2.0		0.0	-1.7157424331116935	1.0	-4.1960003565233475	1.0	-4.6314612241903514	2.0	-7.579211292975829	1.0	-4.729430740291901	1.0	-0.33717654492383436	1.0		0.0	-4.489596295312588	1.0	-4.9844112146712405	1.0	-6.060810172084495	2.0
samp_69	-1.8544279317185457	-5.102295274357441	1.0	-2.4305300607996414	1.0	-4.8364025054687865	1.0		0.0	-0.6511624632245386	1.0		0.0		0.0	-5.217153571213436	1.0	-1.710617207987163	3.0	-4.223991918712755	1.0	-4.6626431185186	1.0	-7.624531363839337	2.0	-4.762044328887023	1.0	-0.3397701206087378	1.0		0.0	-4.521318672553537	1.0	-5.018144454635787	3.0		0.0
samp_70	-1.896976515460135		0.0	-2.429749871057576	1.0	-4.820548398550525	1.0	-4.701607540668247	1.0	-0.6519829971623822	2.0	-4.780646839103712	1.0	-4.848484699986076	2.0		0.0	-1.7132388932619302	1.0	-4.210361195909807	1.0	-4.647419145125642	1.0	-7.60228745681365	2.0		0.0	-0.33854369120105693	1.0	-4.04418727862569	1.0	-4.505829822119489	1.0	-5.001659029817593	2.0		0.0
samp_71	-2.0592948573321306		0.0		0.0	-4.759329350084273	1.0	-4.641845915258739	1.0	-0.6546276326513945	1.0	-4.719512022797426	2.0	-4.787465829465606	2.0	-5.136720733120693	2.0	-1.7211788935866403	4.0		0.0	-4.588455862354679	1.0	-7.5182731181677775	1.0	-4.684577709046771	1.0		0.0	-3.9878841564039886	1.0		0.0	-4.938137400011503	1.0		0.0
samp_72	-1.7452104113696378		0.0		0.0		0.0	-4.756193579291739	4.0	-0.6488507937206399	1.0	-4.83663212232035	2.0	-4.904356748822183	1.0		0.0		0.0	-4.258268345062544	1.0	-4.701173629395819	1.0	-7.681973828032362	1.0	-4.8024828599194915	2.0		0.0		0.0	-4.56055581661568	2.0	-5.060079224727198	3.0		0.0
samp_73	-1.852299429094707	-5.103109697593532	1.0	-2.430558726706699	1.0		0.0	-4.717823943891425	1.0	-0.6511163582336018	2.0		0.0	-4.865064149719827	1.0	-5.217980230388837	1.0		0.0	-4.224668053017165	1.0	-4.663399143206472	2.0	-7.625644312881708	1.0	-4.762839091647043	2.0	-0.3398277010176271	1.0	-4.059356338916464	1.0		0.0	-5.018967946918164	1.0	-6.098527737301692	2.0
samp_74	-1.8567018823183794	-5.10142308041579	1.0	-2.4304948264266417	2.0	-4.835556331261866	1.0	-4.716230929016227	3.0	-0.6512009156200509	1.0	-4.795629892601156	1.0	-4.863434543698054	1.0	-5.2162681998721805	1.0	-1.7107669918261732	1.0		0.0		0.0		0.0	-4.761192639378696	1.0		0.0	-4.057861532141441	1.0		0.0	-5.0172651015191185	3.0	-6.0966629608371985	1.0
samp_75	-1.8475793861687422	-5.104920769449033	2.0		0.0		0.0	-4.719527059968792	1.0	-0.6510164677898077	1.0	-4.7990107356557585	1.0		0.0	-5.219815689329452	1.0	-1.7101873447067018	2.0		0.0	-4.665085909006156	2.0	-7.628116576377609	3.0	-4.764598056241949	2.0		0.0	-4.060949654260595	1.0	-4.523797500576118	2.0		0.0		0.0
samp_76	-1.9069056205572217	-5.082130423683287	2.0	-2.4295000404878144	1.0	-4.816844282670719	1.0	-4.697996537316534	2.0	-0.6521788206015808	2.0		0.0	-4.844787088257721	2.0	-5.19669199847596	1.0		0.0		0.0		0.0		0.0	-4.7423849724785265	1.0	-0.3382442778502582	2.0		0.0	-4.502205010756205	2.0	-4.99780212731552	1.0	-6.075398459922817	1.0
samp_77	-2.040678875817295	-5.030238310839325	1.0		0.0	-4.766405734438244	1.0	-4.648763562506765	1.0	-0.6543562948780458	2.0		0.0	-4.7945160113651815	1.0	-5.144071873191052	4.0	-1.7204375453846148	1.0	-4.163259872120842	1.0	-4.595286973030538	1.0	-7.527833974279045	1.0		0.0	-0.33374262504135427	1.0		0.0	-4.452810476206587	1.0	-4.945469615731014	1.0	-6.0185754405764085	1.0
samp_78	-2.0434568830486164	-5.029162138326663	2.0		0.0	-4.765354378142969	1.0		0.0	-0.6544049588225954	2.0	-4.725535829112708	3.0	-4.793464379523218	3.0	-5.142991884291752	1.0	-1.7205566888985175	2.0	-4.16234119973533	1.0		0.0	-7.526416663884124	1.0		0.0		0.0		0.0		0.0	-4.944380434875443	1.0	-6.017402869786198	1.0
samp_79	-1.7619201713620103		0.0		0.0	-4.8704979518979785	2.0	-4.750230342410829	4.0	-0.6492242353290901	1.0		0.0	-4.898261650567566	1.0		0.0		0.0	-4.253100743127433	1.0	-4.695313011413623	1.0		0.0	-4.796334824335238	3.0		0.0	-4.0895586224764795	1.0	-4.554590448199366	1.0		0.0	-6.136684144262922	3.0
samp_80	-1.9432855946729706		0.0	-2.4284535111794696	1.0	-4.803206546279722	1.0	-4.684696800504004	3.0		0.0		0.0		0.0	-5.182439734524212	3.0	-1.7158502899843122	1.0	-4.19535140427475	2.0		0.0	-7.578178947704755	1.0		0.0	-0.3371136593005261	1.0	-4.028307032579035	2.0		0.0	-4.983636439790845	3.0		0.0
samp_81	-1.9122350270986834	-5.080075897772706	1.0		0.0	-4.814850156676047	1.0	-4.696052142633811	1.0	-0.6522708757319795	2.0	-4.774960793724776	2.0	-4.842799362795513	1.0		0.0	-1.714129847361527	1.0	-4.205430789489276	2.0	-4.641941670642991	1.0		0.0	-4.7403807289537205	1.0	-0.33808672859963496	1.0	-4.038970609392412	1.0	-4.500254384798868	1.0	-4.995728913115783	1.0	-6.07313707544034	1.0
samp_82	-2.1281844236135727	-4.995987883590955	1.0		0.0	-4.733029117734554	1.0	-4.616116675007606	3.0	-0.6554362260679423	1.0		0.0	-4.761240882555163	1.0	-5.109393749226468	2.0		0.0	-4.1338435116994745	3.0	-4.563033798231293	1.0		0.0		0.0	-0.3302604578669416	1.0	-3.963479916398949	2.0	-4.420037603751471	2.0		0.0		0.0
samp_83	-1.8889734968096699		0.0		0.0	-4.823544907684736	1.0	-4.704528683234216	1.0	-0.6518489947247722	2.0	-4.783637760302568	1.0	-4.851462145938777	4.0	-5.203695930435602	1.0	-1.712761396841	1.0	-4.212932505877754	1.0		0.0	-7.606465274714509	1.0	-4.749116283623247	2.0		0.0		0.0	-4.508755044695239	1.0	-5.004765629020065	1.0	-6.082998052149235	1.0
samp_84	-1.4657098638385757	-5.247202155906389	2.0		0.0	-4.976130303435525	1.0		0.0		0.0		0.0		0.0	-5.3645870901774595	1.0	-1.679809715607681	3.0		0.0		0.0	-7.830896751816578	1.0		0.0		0.0	-4.183580019479464	2.0	-4.657126901320227	4.0	-5.164422700623751	3.0	-6.260141898200785	1.0
samp_85	-1.9676428948131497	-5.058646719847612	2.0	-2.4275844344814814	1.0	-4.79404518862423	1.0		0.0		0.0		0.0	-4.822064406880443	1.0	-5.172886563032273	2.0	-1.7171183416044318	1.0	-4.18738835842581	2.0	-4.621923562976943	1.0	-7.565548961726174	2.0	-4.7194673557163815	2.0		0.0		0.0	-4.47989400890238	1.0	-4.9741235443839855	1.0	-6.049626873389211	1.0
samp_86	-2.0163045751059	-5.039748381094242	1.0	-2.4254750508604643	3.0		0.0	-4.657802854065705	1.0		0.0	-4.735820897989542	1.0		0.0	-5.153721228657394	3.0	-1.7194182722113474	1.0	-4.171353698468194	1.0		0.0	-7.5403877733707905	2.0		0.0	-0.3346353006869948	1.0	-4.002970234611016	1.0	-4.461880417532649	1.0	-4.955054579351271	1.0	-6.028948029275978	1.0
samp_87	-1.9790749214767616	-5.0542099849362225	1.0	-2.427147958807125	1.0		0.0	-4.671542353912083	1.0	-0.6534340031633606	1.0	-4.7498730269921	2.0		0.0	-5.168382276421141	3.0	-1.7177101442945488	1.0	-4.183637127774776	1.0	-4.617768285539624	1.0		0.0	-4.715131551922775	1.0	-0.3359272631223067	2.0		0.0		0.0	-4.969649589325988	2.0	-6.044762501104845	1.0
samp_88	-2.10635946836806	-5.004543362596332	1.0	-2.4202422878350713	2.0	-4.741374137807063	1.0	-4.624290176703771	4.0		0.0		0.0	-4.769568239910052	4.0		0.0		0.0		0.0	-4.5711238428456324	1.0		0.0	-4.6665337017245	2.0	-0.33118736729809684	1.0		0.0		0.0	-4.919558121363246	1.0	-5.990635789612702	1.0
samp_89	-1.7105326299352468		0.0		0.0	-4.889261773497166	1.0	-4.768459897333211	1.0	-0.6480780892732428	2.0		0.0	-4.916945661881876	1.0	-5.272661276429266	1.0	-1.7004265588444347	3.0	-4.268920271534225	1.0	-4.713251237060425	1.0		0.0		0.0		0.0		0.0	-4.572855154904274	1.0	-5.07327453637403	3.0	-6.158303456284103	3.0
samp_90	-1.9820211897287714	-5.053074476862819	3.0		0.0	-4.788619628997611	2.0		0.0	-0.6534828009959419	1.0	-4.748768565226383	1.0	-4.816656703617397	2.0	-5.167224935379612	2.0	-1.7178256365084317	2.0		0.0	-4.616696839043953	1.0	-7.558094854651042	1.0		0.0		0.0		0.0		0.0	-4.9684932559366874	2.0	-6.043511360054891	1.0
samp_91	-1.9341156604892873	-5.071620544158482	1.0	-2.428747432041256	1.0	-4.806644836877362	1.0		0.0	-0.6526663304899847	2.0		0.0	-4.834624603770298	2.0	-5.186041651035466	2.0	-1.715365669516752	1.0	-4.198333438496932	1.0		0.0	-7.582941373712202	1.0	-4.732134217711819	1.0	-0.337398897460092	1.0	-4.031459635001035	1.0	-4.492228778938156	2.0	-4.987204666808762	1.0		0.0
samp_92	-1.920999087983956	-5.0766876257029745	1.0		0.0	-4.8115654450017615	2.0		0.0	-0.6524079795598068	2.0		0.0	-4.8395321457057365	3.0	-5.191170136832404	2.0	-1.7146284315416183	1.0	-4.202595392691843	1.0	-4.638786375990025	1.0	-7.589763321948495	1.0		0.0		0.0		0.0		0.0	-4.992314207445363	4.0		0.0
samp_93	-1.7357380339997994	-5.147433185213383	2.0		0.0		0.0		0.0		0.0	-4.840081367335314	1.0	-4.907807350177443	2.0	-5.263005426347116	1.0	-1.7023480950480703	1.0	-4.2611811241728885	1.0	-4.704482910671948	1.0	-7.686995391188212	1.0	-4.805956462297931	1.0	-0.34277524915827956	1.0	-4.098192161320127	1.0	-4.563921027685153	1.0	-5.063689368862632	1.0	-6.147710359200817	3.0
samp_94	-1.9739205295831994		0.0	-2.4273344776329395	2.0	-4.791675325526938	1.0	-4.673441735166038	1.0	-0.653342663522673	1.0	-4.751815553413304	3.0		0.0	-5.170411199158774	1.0		0.0	-4.185332500078015	2.0		0.0	-7.562291386847886	2.0	-4.717086733832306	1.0	-0.3361029877218022	2.0		0.0	-4.477571908069762	1.0		0.0	-6.04695494396621	1.0
samp_95	-2.1945953302812238	-4.969864059105519	1.0	-2.413425288693382	1.0	-4.707527127146658	1.0	-4.591147513715523	1.0		0.0	-4.667761751004871	2.0	-4.735825650444369	1.0	-5.0829528832079856	2.0	-1.7248719587045767	3.0		0.0	-4.538359369821598	2.0	-7.449401858203713	1.0		0.0	-0.32729736443644997	1.0	-3.939701460072099	1.0	-4.39496338006557	1.0		0.0		0.0
samp_96	-2.171423109779911	-4.978977487969548	1.0	-2.4153777807308914	1.0	-4.716435199488505	3.0		0.0		0.0	-4.676667540294219	1.0	-4.744699459620977	2.0	-5.0921787136107	1.0	-1.7244558354165898	1.0	-4.119130722036898	4.0		0.0	-7.46111337992613	2.0	-4.641468358148235	1.0		0.0		0.0		0.0	-4.893778482890218	1.0		0.0
samp_97	-1.6336913612747668	-5.185658801077857	1.0		0.0	-4.916974503445276	1.0	-4.7953495093256215	1.0		0.0	-4.876896287299135	1.0	-4.944554494322208	1.0	-5.301882694735283	1.0	-1.6943056199138509	2.0	-4.292105927288596	1.0		0.0		0.0		0.0		0.0	-4.131262526657383	2.0	-4.599798498129849	3.0	-5.102272578284871	3.0	-6.190486266485212	1.0
samp_98	-1.955531682912583		0.0		0.0	-4.79860246912452	2.0		0.0	-0.653038788972138	1.0	-4.758732483309019	1.0		0.0	-5.177635134640305	3.0	-1.7164965108041152	1.0	-4.191360388927446	3.0	-4.626311306194303	1.0	-7.571819019769319	1.0		0.0	-0.3367161702647881	1.0	-4.024079842178022	1.0		0.0	-4.978851989102784	1.0	-6.054762520479601	2.0
samp_99	-1.839235811520701	-5.108113200230506	1.0		0.0	-4.842039367404378	1.0	-4.722540837941212	3.0	-0.6508514089857255	2.0	-4.802101216481146	1.0		0.0		0.0	-1.709637441672256	1.0	-4.228820220208034	2.0		0.0		0.0		0.0	-0.3401870537329599	1.0	-4.063762159819859	3.0	-4.526818030021168	1.0	-5.024006894959879	1.0	-6.104054839016245	1.0
